,Type,Price,Location,Area,Creation date,Amenities,Installment value
2715,Residential Plot,11200000,Bahria Orchard,10.0,4 days ago,1,
2716,Residential Plot,4500000,Bahria Orchard,5.0,4 days ago,38,
2717,Residential Plot,8500000,Bahria Orchard,10.0,4 days ago,155,
2718,Residential Plot,8500000,Bahria Orchard,10.0,4 days ago,155,
2719,Residential Plot,7000000,Bahria Orchard,10.0,4 days ago,155,
2720,Residential Plot,5500000,Bahria Orchard,5.0,4 days ago,218,
2721,Commercial Plot,23000000,Bahria Orchard,8.0,4 days ago,107,
2722,Commercial Plot,16399999,Bahria Orchard,5.0,4 days ago,107,
2723,Residential Plot,9400000,Bahria Orchard,10.0,4 days ago,107,
2724,Residential Plot,10000000,Bahria Orchard,10.0,4 days ago,1,
2725,Residential Plot,14000000,Bahria Orchard,20.0,4 days ago,1,
2726,Residential Plot,8500000,Bahria Orchard,10.0,4 days ago,1,
2727,Residential Plot,3400000,Bahria Orchard,5.0,4 days ago,1,
2728,Residential Plot,6000000,Bahria Orchard,8.0,4 days ago,1,
2729,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,1,
2730,Residential Plot,4400000,Bahria Orchard,5.0,4 days ago,1,
2731,Residential Plot,8500000,Bahria Orchard,10.0,1 day ago,1,
2732,Residential Plot,8400000,Bahria Orchard,10.0,1 day ago,1,
2733,Residential Plot,5100000,Bahria Orchard,5.0,4 days ago,121,
2734,Residential Plot,8200000,Bahria Orchard,8.0,4 days ago,121,
2735,Residential Plot,5800000,Bahria Orchard,8.0,4 days ago,121,
2736,Residential Plot,5800000,Bahria Orchard,8.0,4 days ago,121,
2737,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,121,
2738,Residential Plot,4700000,Bahria Orchard,5.0,4 days ago,121,
2739,Residential Plot,4100000,Bahria Orchard,5.0,4 days ago,121,
2740,Residential Plot,4300000,Bahria Orchard,5.0,4 days ago,121,
2741,Residential Plot,4400000,Bahria Orchard,5.0,4 days ago,121,
2742,Residential Plot,18000000,Bahria Orchard,20.0,4 days ago,1,
2743,Commercial Plot,19000000,Bahria Orchard,5.0,4 days ago,107,
2744,Residential Plot,8000000,Bahria Orchard,10.0,4 days ago,1,
2745,Residential Plot,6500000,Bahria Orchard,8.0,4 days ago,1,
2746,Residential Plot,5700000,Bahria Orchard,5.0,4 days ago,1,
2747,Commercial Plot,16000000,Bahria Orchard,4.0,4 days ago,1,
2748,Commercial Plot,16000000,Bahria Orchard,4.0,4 days ago,1,
2749,Residential Plot,5200000,Bahria Orchard,8.0,4 days ago,133,
2750,Residential Plot,4500000,Bahria Orchard,5.0,4 days ago,219,
2751,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,107,
2752,Residential Plot,8000000,Bahria Orchard,10.0,4 days ago,107,
2753,Residential Plot,5200000,Bahria Orchard,8.0,4 days ago,107,
2754,Residential Plot,5000000,Bahria Orchard,5.0,4 days ago,162,
2755,Residential Plot,4000000,Bahria Orchard,5.0,4 days ago,37,3899000.0
2756,Residential Plot,5500000,Bahria Orchard,8.0,4 days ago,38,
2757,Residential Plot,5000000,Bahria Orchard,5.0,4 days ago,162,
2758,Residential Plot,7500000,Bahria Orchard,8.0,4 days ago,88,
2759,Residential Plot,7800000,Bahria Orchard,10.0,4 days ago,1,
2760,Residential Plot,14000000,Bahria Orchard,20.0,4 days ago,1,
2761,Residential Plot,5600000,Bahria Orchard,8.0,4 days ago,1,
2762,Residential Plot,6250000,Bahria Orchard,10.0,4 days ago,1,
2763,Residential Plot,6500000,Bahria Orchard,8.0,4 days ago,1,
2764,Commercial Plot,16500000,Bahria Orchard,5.0,4 days ago,1,
2765,Residential Plot,8700000,Bahria Orchard,10.0,4 days ago,1,
2766,Residential Plot,12700000,Bahria Orchard,10.0,4 days ago,1,
2767,Residential Plot,5800000,Bahria Orchard,6.0,4 days ago,220,
2768,Residential Plot,6000000,Bahria Orchard,10.0,4 days ago,1,
2769,Commercial Plot,12500000,Bahria Orchard,5.0,4 days ago,38,
2770,Residential Plot,12200000,Bahria Orchard,10.0,4 days ago,1,
2771,Residential Plot,7200000,Bahria Orchard,8.0,4 days ago,1,
2772,Commercial Plot,19000000,Bahria Orchard,5.0,4 days ago,1,
2773,Residential Plot,5500000,Bahria Orchard,8.0,4 days ago,1,
2774,Residential Plot,3800000,Bahria Orchard,5.0,4 days ago,1,
2775,Residential Plot,5800000,Bahria Orchard,10.0,4 days ago,1,
2776,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,1,
2777,Residential Plot,5800000,Bahria Orchard,8.0,4 days ago,1,
2778,Commercial Plot,12500000,Bahria Orchard,5.0,4 days ago,1,
2779,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,221,
2780,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,221,
2781,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,221,
2782,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,221,
2783,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,222,
2784,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,221,
2785,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,223,
2786,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,160,
2787,Commercial Plot,8000000,Bahria Orchard,4.0,1 day ago,221,
2788,Commercial Plot,8000000,Bahria Orchard,4.0,1 day ago,221,
2789,Commercial Plot,8000000,Bahria Orchard,4.0,22 hours ago,223,
2790,Commercial Plot,15500000,Bahria Orchard,4.0,23 hours ago,1,
2791,Commercial Plot,17000000,Bahria Orchard,4.0,23 hours ago,1,
2792,Commercial Plot,16000000,Bahria Orchard,4.0,23 hours ago,1,
2793,Commercial Plot,16000000,Bahria Orchard,4.0,4 days ago,224,
2794,Commercial Plot,17500000,Bahria Orchard,4.0,4 days ago,1,
2795,Residential Plot,6000000,Bahria Orchard,8.0,4 days ago,1,
2796,Residential Plot,3400000,Bahria Orchard,5.0,4 days ago,1,
2797,Residential Plot,5300000,Bahria Orchard,10.0,2 days ago,170,
2798,Residential Plot,4000000,Bahria Orchard,5.0,4 days ago,8,
2799,Residential Plot,4400000,Bahria Orchard,5.0,4 days ago,1,
2800,Residential Plot,3700000,Bahria Orchard,5.0,4 days ago,1,
2801,Residential Plot,10000000,Bahria Orchard,10.0,4 days ago,1,
2802,Residential Plot,6200000,Bahria Orchard,8.0,4 days ago,1,
2803,Residential Plot,3800000,Bahria Orchard,5.0,4 days ago,1,
2804,Residential Plot,5700000,Bahria Orchard,8.0,4 days ago,1,
2805,Residential Plot,5200000,Bahria Orchard,5.0,4 days ago,8,
2806,Residential Plot,8000000,Bahria Orchard,8.0,4 days ago,8,
2807,Residential Plot,5200000,Bahria Orchard,8.0,4 days ago,1,
2808,Residential Plot,4300000,Bahria Orchard,5.0,4 days ago,1,
2809,Residential Plot,5700000,Bahria Orchard,8.0,4 days ago,1,
2810,Residential Plot,3800000,Bahria Orchard,5.0,4 days ago,1,
2811,Residential Plot,19000000,Bahria Orchard,20.0,4 days ago,8,
2812,Residential Plot,6400000,Bahria Orchard,8.0,4 days ago,1,
2813,Residential Plot,4500000,Bahria Orchard,5.0,4 days ago,1,
2814,Residential Plot,6200000,Bahria Orchard,8.0,4 days ago,1,
2815,Residential Plot,5800000,Bahria Orchard,8.0,4 days ago,1,
2816,Residential Plot,3500000,Bahria Orchard,5.0,4 days ago,117,
2817,Residential Plot,5600000,Bahria Orchard,8.0,4 days ago,117,
2818,Residential Plot,5500000,Bahria Orchard,8.0,4 days ago,170,
2819,Residential Plot,4100000,Bahria Orchard,5.0,4 days ago,117,
2820,Residential Plot,2500000,Bahria Orchard,8.0,4 days ago,1,
2821,Residential Plot,3600000,Bahria Orchard,5.0,4 days ago,117,
2822,Residential Plot,5000000,Bahria Orchard,8.0,4 days ago,117,
2823,Residential Plot,3500000,Bahria Orchard,5.0,4 days ago,117,
2824,Residential Plot,3100000,Bahria Orchard,5.0,4 days ago,117,
2825,Residential Plot,3500000,Bahria Orchard,5.0,4 days ago,117,
2826,Residential Plot,7000000,Bahria Orchard,8.0,4 days ago,1,
2827,Residential Plot,5700000,Bahria Orchard,10.0,4 days ago,1,
2828,Residential Plot,5000000,Bahria Orchard,5.0,4 days ago,1,
2829,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,1,
2830,Residential Plot,7000000,Bahria Orchard,8.0,4 days ago,1,
2831,Residential Plot,16500000,Bahria Orchard,20.0,4 days ago,1,
2832,Residential Plot,5500000,Bahria Orchard,8.0,4 days ago,1,
2833,Residential Plot,6800000,Bahria Orchard,5.0,4 days ago,1,
2834,Residential Plot,3800000,Bahria Orchard,5.0,4 days ago,1,
2835,Residential Plot,4000000,Bahria Orchard,5.0,4 days ago,1,
2836,Residential Plot,7200000,Bahria Orchard,8.0,4 days ago,1,
2837,Residential Plot,4200000,Bahria Orchard,5.0,4 days ago,1,
2838,Residential Plot,5700000,Bahria Orchard,10.0,4 days ago,1,
2839,Residential Plot,3700000,Bahria Orchard,5.0,4 days ago,1,
2840,Residential Plot,4000000,Bahria Orchard,5.0,4 days ago,1,
2841,Residential Plot,5800000,Bahria Orchard,8.0,4 days ago,1,
2842,Residential Plot,3900000,Bahria Orchard,5.0,4 days ago,1,
2843,Residential Plot,6200000,Bahria Orchard,8.0,4 days ago,1,
2844,Residential Plot,7200000,Bahria Orchard,8.0,4 days ago,1,
2845,Residential Plot,7000000,Bahria Orchard,8.0,4 days ago,1,
2846,Residential Plot,4400000,Bahria Orchard,5.0,4 days ago,1,
2847,Commercial Plot,8000000,Bahria Orchard,4.0,4 days ago,117,
2848,Residential Plot,8300000,Bahria Orchard,5.0,4 days ago,1,
2849,Residential Plot,5500000,Bahria Orchard,8.0,4 days ago,117,
2850,Residential Plot,6100000,Bahria Orchard,8.0,4 days ago,170,
2851,Residential Plot,5200000,Bahria Orchard,8.0,4 days ago,1,
2852,Residential Plot,2800000,Bahria Orchard,5.0,4 days ago,117,
2853,Residential Plot,5000000,Bahria Orchard,8.0,4 days ago,117,
2854,Residential Plot,4400000,Bahria Orchard,5.0,4 days ago,34,
2855,Residential Plot,5100000,Bahria Orchard,8.0,4 days ago,1,
2856,Residential Plot,4600000,Bahria Orchard,10.0,4 days ago,117,
2857,Residential Plot,5200000,Bahria Orchard,5.0,4 days ago,1,
2858,Residential Plot,5500000,Bahria Orchard,5.0,4 days ago,1,
2859,Residential Plot,5500000,Bahria Orchard,5.0,4 days ago,1,
2860,Residential Plot,9200000,Bahria Orchard,10.0,1 day ago,225,
2861,Commercial Plot,22500000,Bahria Orchard,5.0,4 hours ago,226,
2862,Residential Plot,7200000,Bahria Orchard,10.0,4 days ago,170,
2863,Residential Plot,9200000,Bahria Orchard,10.0,4 days ago,117,
2864,Residential Plot,7500000,Bahria Orchard,10.0,4 days ago,1,
2865,Residential Plot,9900000,Bahria Orchard,10.0,4 days ago,1,
2866,Residential Plot,3600000,Bahria Orchard,5.0,4 days ago,1,
2867,Residential Plot,3600000,Bahria Orchard,5.0,4 days ago,117,
2868,Residential Plot,5100000,Bahria Orchard,8.0,4 days ago,1,
2869,Residential Plot,3800000,Bahria Orchard,5.0,4 days ago,1,
2870,Commercial Plot,16500000,Bahria Orchard,4.0,5 days ago,1,
2871,Residential Plot,3600000,Bahria Orchard,5.0,5 days ago,1,
2872,Residential Plot,3600000,Bahria Orchard,5.0,5 days ago,117,
2873,Residential Plot,2000000,Bahria Orchard,5.0,5 days ago,1,
2874,Residential Plot,3000000,Bahria Orchard,10.0,5 days ago,117,
2875,Residential Plot,2500000,Bahria Orchard,8.0,5 days ago,1,
2876,Residential Plot,4500000,Bahria Orchard,8.0,5 days ago,1,
2877,Residential Plot,3500000,Bahria Orchard,10.0,5 days ago,1,
2878,Residential Plot,3200000,Bahria Orchard,5.0,5 days ago,1,
2879,Residential Plot,3100000,Bahria Orchard,5.0,5 days ago,1,
2880,Residential Plot,2500000,Bahria Orchard,8.0,5 days ago,1,
2881,Residential Plot,4600000,Bahria Orchard,10.0,5 days ago,67,
2882,Residential Plot,4600000,Bahria Orchard,8.0,5 days ago,1,
2883,Residential Plot,3500000,Bahria Orchard,5.0,5 days ago,1,
2884,Residential Plot,5100000,Bahria Orchard,8.0,5 days ago,117,
2885,Commercial Plot,17500000,Bahria Orchard,4.0,5 days ago,1,
2886,Residential Plot,5100000,Bahria Orchard,5.0,5 days ago,1,
2887,Residential Plot,5300000,Bahria Orchard,5.0,5 days ago,1,
2888,Residential Plot,5600000,Bahria Orchard,5.0,5 days ago,1,
2889,Residential Plot,5400000,Bahria Orchard,5.0,5 days ago,1,
2890,Residential Plot,4600000,Bahria Orchard,5.0,5 days ago,1,
2891,Residential Plot,4400000,Bahria Orchard,5.0,5 days ago,1,
2892,Residential Plot,5400000,Bahria Orchard,5.0,5 days ago,1,
2893,Residential Plot,5700000,Bahria Orchard,5.0,5 days ago,1,
2894,Residential Plot,5700000,Bahria Orchard,5.0,5 days ago,1,
2895,Residential Plot,4600000,Bahria Orchard,5.0,5 days ago,1,
2896,Residential Plot,4400000,Bahria Orchard,5.0,5 days ago,1,
2897,Residential Plot,4900000,Bahria Orchard,5.0,5 days ago,1,
2898,Residential Plot,5100000,Bahria Orchard,5.0,5 days ago,1,
2899,Residential Plot,5500000,Bahria Orchard,5.0,5 days ago,130,
2900,Residential Plot,4900000,Bahria Orchard,5.0,5 days ago,1,
2901,Residential Plot,5900000,Bahria Orchard,5.0,5 days ago,1,
2902,Residential Plot,5300000,Bahria Orchard,5.0,5 days ago,1,
2903,Residential Plot,5900000,Bahria Orchard,5.0,5 days ago,1,
2904,Residential Plot,5400000,Bahria Orchard,8.0,5 days ago,130,
2905,Residential Plot,5200000,Bahria Orchard,5.0,5 days ago,130,
2906,Residential Plot,6100000,Bahria Orchard,5.0,5 days ago,130,
2907,Residential Plot,7600000,Bahria Orchard,8.0,5 days ago,227,
2908,Residential Plot,3600000,Bahria Orchard,5.0,5 days ago,24,
2909,Residential Plot,7900000,Bahria Orchard,10.0,5 days ago,107,
2910,Residential Plot,7600000,Bahria Orchard,10.0,5 days ago,107,
2911,Residential Plot,8100000,Bahria Orchard,10.0,5 days ago,107,
2912,Residential Plot,9000000,Bahria Orchard,9.0,5 days ago,107,
2913,Residential Plot,6200000,Bahria Orchard,5.0,5 days ago,107,
2914,Residential Plot,6200000,Bahria Orchard,5.0,5 days ago,107,
2915,Residential Plot,6000000,Bahria Orchard,10.0,5 days ago,211,
2916,Residential Plot,4100000,Bahria Orchard,5.0,5 days ago,88,
2917,Residential Plot,5000000,Bahria Orchard,5.0,5 days ago,88,
2918,Residential Plot,4100000,Bahria Orchard,5.0,5 days ago,1,
2919,Residential Plot,10000000,Bahria Orchard,10.0,5 days ago,185,
2920,Residential Plot,9200000,Bahria Orchard,10.0,5 days ago,185,
2921,Residential Plot,8400000,Bahria Orchard,10.0,5 days ago,185,
2922,Residential Plot,8600000,Bahria Orchard,10.0,5 days ago,185,
2923,Residential Plot,6000000,Bahria Orchard,10.0,1 day ago,88,
2924,Commercial Plot,24000000,Bahria Orchard,8.0,2 days ago,24,
2925,Residential Plot,6500000,Bahria Orchard,5.0,2 days ago,24,
2926,Residential Plot,5000000,Bahria Orchard,5.0,2 days ago,24,
2927,Residential Plot,4000000,Bahria Orchard,5.0,5 days ago,133,3989000.0
2928,Residential Plot,5200000,Bahria Orchard,8.0,1 day ago,37,
2929,Residential Plot,4500000,Bahria Orchard,5.0,5 days ago,37,
2930,Residential Plot,4200000,Bahria Orchard,5.0,1 day ago,133,
2931,Residential Plot,4000000,Bahria Orchard,5.0,5 days ago,37,
2932,Residential Plot,6000000,Bahria Orchard,5.0,5 days ago,185,
2933,Residential Plot,5400000,Bahria Orchard,8.0,5 days ago,1,
2934,Residential Plot,8400000,Bahria Orchard,8.0,5 days ago,185,
2935,Residential Plot,6700000,Bahria Orchard,6.0,5 days ago,228,
2936,Commercial Plot,24000000,Bahria Orchard,8.0,5 days ago,55,
2937,Residential Plot,8500000,Bahria Orchard,9.0,5 days ago,157,
2938,Residential Plot,5500000,Bahria Orchard,5.0,5 days ago,111,
2939,Residential Plot,8000000,Bahria Orchard,10.0,5 days ago,111,
2940,Residential Plot,4000000,Bahria Orchard,5.0,5 days ago,111,
2941,Residential Plot,4300000,Bahria Orchard,5.0,5 days ago,111,
2942,Residential Plot,13000000,Bahria Orchard,13.0,5 days ago,157,
2943,Commercial Plot,20500000,Bahria Orchard,5.0,5 days ago,65,
2944,Residential Plot,7800000,Bahria Orchard,8.0,5 days ago,65,
2945,Residential Plot,14000000,Bahria Orchard,10.0,5 days ago,157,
2946,Residential Plot,6100000,Bahria Orchard,5.0,5 days ago,43,
2947,Residential Plot,7200000,Bahria Orchard,8.0,5 days ago,43,
2948,Residential Plot,10500000,Bahria Orchard,8.0,5 days ago,43,
2949,Residential Plot,7700000,Bahria Orchard,8.0,5 days ago,43,
2950,Commercial Plot,20000000,Bahria Orchard,5.0,5 days ago,43,
2951,Residential Plot,6000000,Bahria Orchard,10.0,5 days ago,1,
2952,Residential Plot,4300000,Bahria Orchard,5.0,5 days ago,1,
2953,Residential Plot,5500000,Bahria Orchard,5.0,5 days ago,1,
2954,Residential Plot,4300000,Bahria Orchard,5.0,5 days ago,1,
2955,Residential Plot,11500000,Bahria Orchard,11.2,5 days ago,1,
2956,Residential Plot,6000000,Bahria Orchard,10.0,5 days ago,1,
2957,Residential Plot,7200000,Bahria Orchard,8.0,5 days ago,38,
2958,Residential Plot,13500000,Bahria Orchard,20.0,5 days ago,229,
2959,Residential Plot,6200000,Bahria Orchard,10.0,5 days ago,107,
2960,Residential Plot,5800000,Bahria Orchard,8.0,5 days ago,107,
2961,Residential Plot,6800000,Bahria Orchard,10.0,5 days ago,107,
2962,Residential Plot,7800000,Bahria Orchard,8.0,5 days ago,1,
2963,Residential Plot,6600000,Bahria Orchard,8.0,5 days ago,1,
2964,Commercial Plot,16000000,Bahria Orchard,4.0,5 days ago,1,
2965,Residential Plot,6000000,Bahria Orchard,10.0,5 days ago,211,
2966,Residential Plot,7500000,Bahria Orchard,8.0,5 days ago,1,
2967,Residential Plot,4800000,Bahria Orchard,5.0,5 days ago,1,
2968,Residential Plot,6300000,Bahria Orchard,8.0,5 days ago,12,
2969,Residential Plot,4200000,Bahria Orchard,5.0,5 days ago,179,
2970,Residential Plot,5150000,Bahria Orchard,8.0,5 days ago,230,
2971,Commercial Plot,18500000,Bahria Orchard,5.0,5 days ago,231,
2972,Residential Plot,4800000,Bahria Orchard,5.0,5 days ago,232,
2973,Residential Plot,5400000,Bahria Orchard,5.0,5 days ago,206,
2974,Residential Plot,5500000,Bahria Orchard,5.0,5 days ago,12,
2975,Residential Plot,5700000,Bahria Orchard,5.0,5 days ago,43,
2976,Residential Plot,5000000,Bahria Orchard,5.0,5 days ago,43,
2977,Residential Plot,3800000,Bahria Orchard,5.0,5 days ago,43,
2978,Residential Plot,8500000,Bahria Orchard,10.0,5 days ago,43,
2979,Residential Plot,7500000,Bahria Orchard,8.0,5 days ago,181,
2980,Residential Plot,4750000,Bahria Orchard,5.0,5 days ago,1,
2981,Residential Plot,4900000,Bahria Orchard,5.0,5 days ago,1,
2982,Residential Plot,5200000,Bahria Orchard,8.0,5 days ago,1,
2983,Residential Plot,7250000,Bahria Orchard,8.0,5 days ago,1,
2984,Residential Plot,3700000,Bahria Orchard,5.0,5 days ago,1,
2985,Residential Plot,3400000,Bahria Orchard,5.0,5 days ago,1,
2986,Residential Plot,5200000,Bahria Orchard,8.0,5 days ago,1,
2987,Residential Plot,3450000,Bahria Orchard,5.0,5 days ago,1,
2988,Residential Plot,5500000,Bahria Orchard,5.0,5 days ago,1,
2989,Residential Plot,5800000,Bahria Orchard,5.0,5 days ago,1,
2990,Residential Plot,6000000,Bahria Orchard,5.0,5 days ago,1,
2991,Residential Plot,6800000,Bahria Orchard,8.0,5 days ago,1,
2992,Residential Plot,7000000,Bahria Orchard,8.0,5 days ago,1,
2993,Residential Plot,7200000,Bahria Orchard,8.0,5 days ago,1,
2994,Residential Plot,7500000,Bahria Orchard,8.0,5 days ago,1,
2995,Residential Plot,10500000,Bahria Orchard,10.0,5 days ago,1,
2996,Residential Plot,10800000,Bahria Orchard,10.0,5 days ago,1,
2997,Residential Plot,11000000,Bahria Orchard,10.0,5 days ago,1,
2998,Residential Plot,11200000,Bahria Orchard,10.0,5 days ago,1,
2999,Residential Plot,11500000,Bahria Orchard,10.0,5 days ago,1,
3000,Residential Plot,11800000,Bahria Orchard,10.0,5 days ago,1,
3001,Residential Plot,12000000,Bahria Orchard,10.0,5 days ago,1,
3002,Residential Plot,12500000,Bahria Orchard,10.0,5 days ago,1,
3003,Residential Plot,12500000,Bahria Orchard,10.0,5 days ago,1,
3004,Residential Plot,5200000,Bahria Orchard,5.0,5 days ago,1,
3005,Residential Plot,7200000,Bahria Orchard,8.0,5 days ago,1,
3006,Residential Plot,5300000,Bahria Orchard,5.0,5 days ago,1,
3007,Residential Plot,4500000,Bahria Orchard,5.0,5 days ago,1,
3008,Residential Plot,4800000,Bahria Orchard,5.0,5 days ago,1,
3009,Residential Plot,5000000,Bahria Orchard,5.0,5 days ago,1,
3010,Residential Plot,9800000,Bahria Orchard,10.0,5 days ago,1,
3011,Residential Plot,4700000,Bahria Orchard,5.0,5 days ago,1,
3012,Residential Plot,4900000,Bahria Orchard,5.0,5 days ago,1,
3013,Residential Plot,4950000,Bahria Orchard,5.0,5 days ago,1,
3014,Residential Plot,5200000,Bahria Orchard,8.0,5 days ago,1,
3015,Residential Plot,7700000,Bahria Orchard,8.0,5 days ago,1,
3016,Residential Plot,6500000,Bahria Orchard,5.0,5 days ago,1,
3017,Residential Plot,6200000,Bahria Orchard,5.0,5 days ago,1,
3018,Residential Plot,6300000,Bahria Orchard,5.0,5 days ago,1,
3019,Residential Plot,3650000,Bahria Orchard,5.0,5 days ago,1,
3020,Residential Plot,4000000,Bahria Orchard,5.0,5 days ago,146,
3035,Residential Plot,6700000,Bahria Orchard,10.0,5 days ago,1,
3036,Residential Plot,4850000,Bahria Orchard,5.0,5 days ago,1,
3037,Residential Plot,4900000,Bahria Orchard,5.0,5 days ago,1,
3038,Residential Plot,7150000,Bahria Orchard,8.0,5 days ago,1,
3039,Residential Plot,5200000,Bahria Orchard,8.0,5 days ago,1,
3040,Residential Plot,3600000,Bahria Orchard,5.0,5 days ago,1,
3043,Residential Plot,4000000,Bahria Orchard,5.0,5 days ago,1,
3044,Residential Plot,4100000,Bahria Orchard,5.0,5 days ago,1,
3045,Residential Plot,9700000,Bahria Orchard,10.0,5 days ago,1,
3046,Residential Plot,4650000,Bahria Orchard,5.0,5 days ago,1,
3047,Residential Plot,4300000,Bahria Orchard,5.0,5 days ago,1,
3048,Residential Plot,4200000,Bahria Orchard,5.0,5 days ago,1,
3049,Residential Plot,4500000,Bahria Orchard,5.0,5 days ago,1,
3050,Residential Plot,6500000,Bahria Orchard,10.0,5 days ago,1,
