,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
133,Residential Plot,PKR3 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
134,Commercial Plot,PKR8 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
135,Commercial Plot,PKR3 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
136,Residential Plot,PKR2.1 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
137,Residential Plot,PKR1.45 Crore,"Wapda Town, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,File,Balloted,Sewerage,Electricity,Water Supply,Security Staff"
138,Residential Plot,PKR2.13 Crore,"Wapda Town, Lahore, Punjab",-,10.2 Marla,For Sale,-,2 weeks ago,Corner
139,Residential Plot,PKR2.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
140,Residential Plot,PKR2.23 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
141,Residential Plot,PKR3.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
142,Residential Plot,PKR3.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
143,Residential Plot,PKR2.5 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
144,Residential Plot,PKR2.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
145,Residential Plot,PKR2.23 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
146,Residential Plot,PKR3.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
147,Residential Plot,PKR2.5 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
148,Residential Plot,PKR3.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
149,Residential Plot,PKR2.23 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
150,Residential Plot,PKR2.24 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,
151,Residential Plot,PKR18.5 Crore,"Wapda Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,
152,Residential Plot,PKR4.5 Crore,"Wapda Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,
153,Residential Plot,PKR5 Crore,"Wapda Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,
154,Residential Plot,PKR2.7 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
155,Residential Plot,PKR2.25 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,
156,Residential Plot,PKR2.75 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
157,Commercial Plot,PKR4.25 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
158,Commercial Plot,PKR3.75 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
159,Residential Plot,PKR4.5 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,4 weeks ago,
160,Residential Plot,PKR4 Crore,"Wapda Town, Lahore, Punjab",-,2 Kanal,For Sale,-,4 weeks ago,
161,Residential Plot,PKR2.2 Crore,"Wapda Town, Lahore, Punjab",-,19 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
162,Commercial Plot,PKR3.25 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
163,Residential Plot,PKR2.5 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,"Electricity,Water Supply,Sui Gas,Boundary Wall"
164,Commercial Plot,PKR9.5 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
165,Residential Plot,PKR2.4 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,
166,Residential Plot,PKR2.4 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,1 month ago,"Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
167,Residential Plot,PKR2.25 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply"
168,Residential Plot,PKR2.95 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
169,Residential Plot,PKR2.8 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,2 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
170,Residential Plot,PKR4 Crore,"Wapda Town, Lahore, Punjab",-,1.8 Kanal,For Sale,-,5 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas"
171,Residential Plot,PKR3.25 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,5 months ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
172,Residential Plot,PKR2.85 Crore,"Wapda Town, Lahore, Punjab",-,1 Kanal,For Sale,-,9 months ago,
173,Commercial Plot,PKR3.75 Crore,"Wapda Town, Lahore, Punjab",-,10 Marla,For Sale,-,9 months ago,
