,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
157,Residential Plot,PKR65 Lakh,"Eden, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,,,,
158,Residential Plot,PKR31 Lakh,"Eden, Lahore, Punjab",2,5 Marla,For Sale,3,2 weeks ago,,,,
159,Residential Plot,PKR4.6 Crore,"Eden, Lahore, Punjab",-,1.6 Kanal,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Security Staff",,,
160,Residential Plot,PKR1.75 Crore,"Eden, Lahore, Punjab",-,15 Marla,For Sale,-,2 weeks ago,,,,
161,Residential Plot,PKR3 Crore,"Eden, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Possesion,Electricity,Sui Gas",,,
162,Residential Plot,PKR65 Lakh,"Eden, Lahore, Punjab",-,4.6 Marla,For Sale,-,2 weeks ago,,,,
163,Residential Plot,PKR15 Crore,"Eden, Lahore, Punjab",-,5 Kanal,For Sale,-,2 weeks ago,,,,
164,Residential Plot,PKR60 Lakh,"Eden, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
165,Residential Plot,PKR62 Lakh,"Eden, Lahore, Punjab",-,4.5 Marla,For Sale,-,2 weeks ago,,,,
166,Residential Plot,PKR90 Lakh,"Eden, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Boundary Wall",,,
167,Residential Plot,PKR3 Crore,"Eden, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,,,,
168,Commercial Plot,PKR2.1 Crore,"Eden, Lahore, Punjab",-,4 Marla,For Sale,-,2 weeks ago,,,,
169,Residential Plot,PKR2.7 Crore,"Eden, Lahore, Punjab",-,1 Kanal,For Sale,-,3 weeks ago,"File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
170,Residential Plot,PKR33 Lakh,"Eden, Lahore, Punjab",-,3.7 Marla,For Sale,-,3 weeks ago,,,,
171,Residential Plot,PKR32.5 Lakh,"Eden, Lahore, Punjab",-,3 Marla,For Sale,-,3 weeks ago,,,,
172,Residential Plot,PKR60 Lakh,"Eden, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
173,Residential Plot,PKR60 Lakh,"Eden, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
174,Commercial Plot,PKR3.6 Crore,"Eden, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,"Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms)",PKR90 Lakh,PKR11.25 Lakh,24 Months
175,Commercial Plot,PKR3.6 Crore,"Eden, Lahore, Punjab",-,4 Marla,For Sale,-,4 weeks ago,,PKR1 Crore,PKR10 Lakh,24 Months
176,Residential Plot,PKR55 Lakh,"Eden, Lahore, Punjab",-,3.3 Marla,For Sale,-,4 weeks ago,,,,
177,Commercial Plot,PKR12.45 Crore,"Eden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,"Possesion,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
178,Residential Plot,PKR7.5 Crore,"Eden, Lahore, Punjab",-,2 Kanal,For Sale,-,1 month ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
179,Residential Plot,PKR50 Lakh,"Eden, Lahore, Punjab",-,4 Marla,For Sale,-,1 month ago,,,,
180,Commercial Plot,PKR12.5 Crore,"Eden, Lahore, Punjab",-,10 Marla,For Sale,-,1 month ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
181,Commercial Plot,PKR8 Crore,"Eden, Lahore, Punjab",-,16 Marla,For Sale,-,9 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
182,Residential Plot,PKR1.8 Crore,"Eden, Lahore, Punjab",-,1 Kanal,For Sale,-,6 months ago,,,,
183,Residential Plot,PKR2.05 Crore,"Eden, Lahore, Punjab",-,10 Marla,For Sale,-,6 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
