,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
1038,Commercial Plot,PKR85 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 days ago,,,,
1039,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,0.9 Marla,For Sale,-,5 days ago,,,,
1040,Residential Plot,PKR61 Lakh,"GT Road, Lahore, Punjab",-,4.2 Marla,For Sale,-,5 days ago,,,,
1041,Residential Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1042,Residential Plot,PKR37.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1043,Commercial Plot,PKR45 Lakh,"GT Road, Lahore, Punjab",-,2 Marla,For Sale,-,5 days ago,,,,
1044,Commercial Plot,PKR85 Lakh,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 days ago,,,,
1045,Residential Plot,PKR40 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1046,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,0.9 Marla,For Sale,-,5 days ago,,,,
1047,Residential Plot,PKR75 Lakh,"GT Road, Lahore, Punjab",-,8.3 Marla,For Sale,-,5 days ago,,,,
1048,Residential Plot,PKR61 Lakh,"GT Road, Lahore, Punjab",-,4.2 Marla,For Sale,-,5 days ago,,,,
1049,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1050,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1051,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1052,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1053,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1054,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1055,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1056,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1057,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1058,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,Security Staff,,,
1059,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,Security Staff,,,
1060,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1061,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1062,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1063,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1064,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1065,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1066,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1067,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1068,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1069,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1070,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1071,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1072,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,Security Staff,,,
1073,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,Security Staff,,,
1074,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,Security Staff,,,
1075,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1076,Plot File,PKR7 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1077,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,,,
1078,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 days ago,,,,
1079,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,5 days ago,,PKR7 Lakh,PKR55 Thousand,36 Months
1080,Residential Plot,PKR34 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,PKR5 Lakh,PKR35 Thousand,36 Months
1081,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1082,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,PKR2 Lakh,PKR8.5 Thousand,36 Months
1083,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,PKR3 Lakh,PKR15 Thousand,36 Months
1084,Residential Plot,PKR27 Lakh,"GT Road, Lahore, Punjab",-,8 Marla,For Sale,-,5 hours ago,,PKR4 Lakh,PKR25 Thousand,36 Months
1085,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1086,Residential Plot,PKR16 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1087,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1088,Plot File,PKR2.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1089,Residential Plot,PKR23 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1090,Residential Plot,PKR16 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1091,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1092,Plot File,PKR2.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1093,Residential Plot,PKR23 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1094,Residential Plot,PKR16 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1095,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1096,Plot File,PKR2.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1097,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1098,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1099,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1100,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1101,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1102,Plot File,PKR5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1103,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1104,Residential Plot,PKR53.25 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,"Corner,Park Facing,File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1105,Residential Plot,PKR28.5 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,5 days ago,,,,
1106,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1107,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1108,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1109,Residential Plot,PKR38 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1110,Residential Plot,PKR49.45 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,,,,
1111,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1112,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1113,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",,,
1114,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
1115,Residential Plot,PKR32 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",,,
1116,Residential Plot,PKR21 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Possesion,Sewerage,Electricity,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1117,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"File,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR3 Lakh,PKR15 Thousand,36 Months
1118,Residential Plot,PKR26 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1119,Plot File,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1120,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1121,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1122,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1123,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1124,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1125,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1126,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1127,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1128,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1129,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1130,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1131,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1132,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1133,Residential Plot,PKR67.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1134,Residential Plot,PKR70 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1135,Residential Plot,PKR70 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1136,Residential Plot,PKR48 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,,,,
1137,Residential Plot,PKR72 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
1138,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1139,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1140,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1141,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1142,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1143,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1144,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1145,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1146,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1147,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1148,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1149,Plot File,PKR2.35 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1150,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,File,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall",,,
1151,Plot File,PKR6.48 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,,,,
1152,Plot File,PKR6.48 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,6 days ago,,,,
1153,Agricultural Land,PKR27 Arab,"GT Road, Lahore, Punjab",-,"9,600 Kanal",For Sale,-,6 days ago,"Possesion,Electricity,Sui Gas,Irrigation,Tube Wells,Accessible by Road,Perimeter Fencing,Land Fertility,Nearby Water Resources,Other Land Features,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1154,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Corner,Park Facing,File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",PKR3 Lakh,PKR25 Thousand,48 Months
1155,Residential Plot,PKR19 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,PKR3.8 Lakh,PKR1.08 Lakh,14 Months
1156,Residential Plot,PKR54.25 Lakh,"GT Road, Lahore, Punjab",-,12 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
1157,Residential Plot,PKR49.45 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,"Corner,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
1158,Residential Plot,PKR1.4 Crore,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,,,,
1159,Residential Plot,PKR28.45 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Corner,Park Facing,File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities",,,
1160,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1161,Residential Plot,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 day ago,"Corner,Park Facing,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",PKR2.69 Lakh,PKR60 Thousand,12 Months
1162,Residential Plot,PKR57 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,,,,
1163,Residential Plot,PKR42.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1164,Residential Plot,PKR55 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,6 days ago,,,,
1165,Commercial Plot,PKR1.5 Crore,"GT Road, Lahore, Punjab",-,4 Marla,For Sale,-,5 hours ago,"Sewerage,Electricity",,,
1166,Residential Plot,PKR60 Lakh,"GT Road, Lahore, Punjab",-,6 Marla,For Sale,-,6 days ago,"Sewerage,Electricity",,,
1167,Plot File,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,,,,
1168,Plot File,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,,,,
1169,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1170,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1171,Residential Plot,PKR65 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1172,Residential Plot,PKR43 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1173,Commercial Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1174,Residential Plot,PKR43 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1175,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1176,Commercial Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1177,Residential Plot,PKR30.75 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
1178,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1179,Residential Plot,PKR46 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1180,Residential Plot,PKR45 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1181,Commercial Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1182,Residential Plot,PKR43 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1183,Residential Plot,PKR43 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1184,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1185,Commercial Plot,PKR36 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1186,Residential Plot,PKR30.75 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,2 days ago,,,,
1187,Commercial Plot,PKR29 Lakh,"GT Road, Lahore, Punjab",-,1.3 Marla,For Sale,-,2 days ago,,,,
1188,Residential Plot,PKR46 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1189,Residential Plot,PKR45 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,2 days ago,,,,
1190,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,,,,
1191,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,PKR3 Lakh,PKR15 Thousand,36 Months
1192,Residential Plot,PKR41 Lakh,"GT Road, Lahore, Punjab",3,5 Marla,For Sale,3,6 days ago,,,,
1193,Commercial Plot,PKR89.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,,,,
1194,Plot File,PKR2 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
1195,Plot File,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
1196,Plot File,PKR3 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1197,Plot File,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1198,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR3 Lakh,PKR15 Thousand,36 Months
1199,Residential Plot,PKR10.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,12 hours ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service",PKR2 Lakh,PKR8.5 Thousand,36 Months
1200,Plot File,PKR2.16 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1201,Residential Plot,PKR21.6 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,"File,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff",,,
1202,Plot File,PKR29.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,PKR4 Lakh,PKR13 Thousand,48 Months
1203,Plot File,PKR55 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
1204,Plot File,PKR33 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1205,Plot File,PKR39.6 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1206,Plot File,PKR66 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1207,Plot File,PKR64.8 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
1208,Plot File,PKR54 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,,,,
1209,Commercial Plot,PKR1.5 Arab,"GT Road, Lahore, Punjab",-,15.2 Kanal,For Sale,-,1 week ago,,,,
1210,Commercial Plot,PKR95 Crore,"GT Road, Lahore, Punjab",-,9.5 Kanal,For Sale,-,1 week ago,,,,
1211,Commercial Plot,PKR55 Crore,"GT Road, Lahore, Punjab",-,5.2 Kanal,For Sale,-,1 week ago,,,,
1212,Residential Plot,PKR80.5 Lakh,"GT Road, Lahore, Punjab",-,1 Kanal,For Sale,-,1 week ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Nearby Public Transport Service,Other Nearby Places",,,
1213,Plot File,PKR39.6 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1214,Plot File,PKR33 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1215,Plot File,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1216,Residential Plot,PKR28.5 Lakh,"GT Road, Lahore, Punjab",-,7 Marla,For Sale,-,1 week ago,,,,
1217,Residential Plot,PKR26.85 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1218,Residential Plot,PKR17.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1219,Residential Plot,PKR60 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1220,Residential Plot,PKR34.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
1221,Residential Plot,PKR39 Lakh,"GT Road, Lahore, Punjab",3,2.7 Marla,For Sale,3,1 week ago,,,,
1222,Residential Plot,PKR40.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
1223,Residential Plot,PKR60 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1224,Residential Plot,PKR1.2 Crore,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1225,Plot File,PKR3.3 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
1226,Plot File,PKR1.9 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1227,Plot File,PKR1.8 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1228,Plot File,PKR2.5 Lakh,"GT Road, Lahore, Punjab",-,3 Marla,For Sale,-,1 week ago,,,,
1229,Plot File,PKR6.5 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1230,Plot File,PKR4 Lakh,"GT Road, Lahore, Punjab",-,5 Marla,For Sale,-,1 week ago,,,,
1231,Residential Plot,PKR23 Lakh,"GT Road, Lahore, Punjab",-,10 Marla,For Sale,-,1 week ago,,,,
