,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities
382,Residential Plot,PKR1.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
383,Residential Plot,PKR2.8 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
384,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
385,Residential Plot,PKR2.7 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
386,Residential Plot,PKR2.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
387,Residential Plot,PKR2.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
388,Residential Plot,PKR2.68 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
389,Residential Plot,PKR2.63 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
390,Residential Plot,PKR2.65 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
391,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
392,Residential Plot,PKR2.58 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
393,Residential Plot,PKR2.55 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
394,Residential Plot,PKR2.5 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
395,Residential Plot,PKR2.52 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
396,Residential Plot,PKR2.48 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
397,Residential Plot,PKR2.42 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
398,Residential Plot,PKR2.45 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
399,Residential Plot,PKR2.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
400,Commercial Plot,PKR14.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,8 Marla,For Sale,-,2 weeks ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff,Other Facilities"
401,Residential Plot,PKR76 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
402,Residential Plot,PKR1.3 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places"
403,Residential Plot,PKR2 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
404,Residential Plot,PKR48 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
405,Residential Plot,PKR55 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
406,Residential Plot,PKR54 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
407,Residential Plot,PKR48 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
408,Residential Plot,PKR55 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,
409,Residential Plot,PKR1.45 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
410,Residential Plot,PKR58 Lakh,"Fazaia Housing Scheme, Lahore, Punjab",-,7 Marla,For Sale,-,2 weeks ago,
411,Residential Plot,PKR2.35 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
412,Residential Plot,PKR2.6 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
413,Residential Plot,PKR2.45 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,1 Kanal,For Sale,-,2 weeks ago,
414,Residential Plot,PKR1.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,
415,Residential Plot,PKR1.4 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
416,Residential Plot,PKR1.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
417,Residential Plot,PKR2 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
418,Residential Plot,PKR1.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
419,Residential Plot,PKR1.75 Crore,"Fazaia Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,2 weeks ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall"
