,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
116,Residential Plot,PKR31 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
117,Residential Plot,PKR35 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
118,Residential Plot,PKR33 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
119,Residential Plot,PKR37 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
120,Residential Plot,PKR40 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
121,Residential Plot,PKR38 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
122,Residential Plot,PKR90 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
123,Residential Plot,PKR91 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
124,Residential Plot,PKR93 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
125,Residential Plot,PKR95 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
126,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
127,Residential Plot,PKR1.03 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
128,Residential Plot,PKR1.07 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
129,Residential Plot,PKR93 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
130,Residential Plot,PKR96 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 weeks ago,,,,
131,Residential Plot,PKR1.05 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
132,Residential Plot,PKR1.04 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
133,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
134,Residential Plot,PKR98 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
135,Residential Plot,PKR96 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
136,Residential Plot,PKR29 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,3 weeks ago,,,,
137,Residential Plot,PKR1.75 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,3 weeks ago,,,,
138,Residential Plot,PKR60 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,10 Marla,For Sale,-,4 weeks ago,,,,
139,Residential Plot,PKR27 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
140,Residential Plot,PKR87 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,4 weeks ago,,,,
141,Residential Plot,PKR80 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,1 month ago,,,,
142,Residential Plot,PKR84 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,,,,
143,Residential Plot,PKR1.1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
144,Residential Plot,PKR1.08 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
145,Residential Plot,PKR28 Lakh,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
146,Residential Plot,PKR1.03 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
147,Residential Plot,PKR1.06 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
148,Residential Plot,PKR1.08 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
149,Residential Plot,PKR1 Crore,"Pak Arab Housing Society, Lahore, Punjab",-,5 Marla,For Sale,-,2 months ago,"Possesion,Sewerage,Electricity,Water Supply,Sui Gas",,,
