,Type,Price,Location,Baths,Area,Purpose,Beds,Creation date,Amenities,advance,Monthly installment,Remaining installments
152,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
153,Residential Plot,PKR58 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR10 Lakh,PKR55 Thousand,33 Months
154,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
155,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,4 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
156,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,4 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
157,Residential Plot,PKR43 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,,,,
158,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",1,5 Marla,For Sale,1,5 days ago,,,,
159,Residential Plot,PKR47 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",1,5 Marla,For Sale,1,5 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
160,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",1,5 Marla,For Sale,1,5 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
161,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",1,5 Marla,For Sale,1,5 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service",,,
162,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR1.75 Lakh,33 Months
163,Residential Plot,PKR58 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR10 Lakh,PKR55 Thousand,33 Months
164,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",,,
165,Commercial Plot,PKR2.25 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,5 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR35 Lakh,PKR1.75 Lakh,44 Months
166,Residential Plot,PKR38.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,5 days ago,"Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR6.18 Lakh,PKR30 Thousand,44 Months
167,Commercial Plot,PKR1.75 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Security Staff",PKR24 Lakh,PKR1.25 Lakh,44 Months
168,Plot File,PKR30.9 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,3 Marla,For Sale,-,6 days ago,,PKR6.18 Lakh,PKR30 Thousand,44 Months
169,Residential Plot,PKR40 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
170,Residential Plot,PKR42 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places,Other Facilities",PKR22 Lakh,PKR37.5 Thousand,33 Months
171,Residential Plot,PKR45 Lakh,"Park Avenue Housing Scheme, Lahore, Punjab",-,5 Marla,For Sale,-,6 days ago,"Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Nearby Public Transport Service,Other Nearby Places",,,
172,Residential Plot,PKR1.3 Crore,"Park Avenue Housing Scheme, Lahore, Punjab",-,10 Marla,For Sale,-,6 days ago,"Possesion,Balloted,Sewerage,Electricity,Water Supply,Sui Gas,Boundary Wall,Nearby Schools,Nearby Hospitals,Nearby Shopping Malls,Nearby Restaurants,Distance From Airport (kms),Security Staff,Other Facilities",PKR23 Lakh,PKR95 Thousand,33 Months
